id,name_a,name_b,long,lat
7990,Mosswood Road,South Tennessee Avenue,-9123265.266529268,3253498.7704858454
6323,Mount Airy Avenue,North Crystal Lake Drive,-9118229.028050441,3252497.9762997166
10552,Mount Tabor Road,North Galloway Road,-9128938.39721077,3261031.928473415
10686,Mount Tabor Road,Palm Road,-9129857.90733667,3261202.9790781667
10564,Mount Tabor Road,Paul Road,-9129629.14578309,3260980.0016977433
10681,Mount Tabor Road,Polston Road,-9129859.57712903,3260980.127886508
10685,Mount Tabor Road,Publix Road,-9129857.239419727,3261316.0465436974
10687,Mount Tabor Road,Rose Road,-9129858.463934124,3261091.3006443577
10683,Mount Tabor Road,Smith Road,-9130311.768032584,3261430.780700277
10684,Mount Tabor Road,Sunny Side Drive,-9130234.835132496,3261430.629268721
10566,Mount Tabor Road,Tabor Lane,-9129784.102514273,3260981.011207889
2820,Mount View Drive,Mount View Drive East,-9122778.09904171,3246774.048015555
2760,Mount View Drive,Mount View Drive East,-9122777.987722218,3246892.415786329
384,Mountain Lake Drive,Mountain Lake Place,-9123138.774191877,3243054.7491072277
1243,Munn Avenue,West Memorial Boulevard,-9126508.081219718,3255869.046340736
1252,Munn Avenue,West Parker Street,-9126503.294481615,3255391.4968418838
3297,Murcott Street,South Webster Avenue,-9124815.357042717,3251400.3605829035
2287,Myrtle Hill Drive East,Spring Lake Drive,-9130132.198561985,3244398.086548468
2297,Myrtle Hill Drive East,Yates Road,-9129565.693673337,3244472.195148583
2283,Myrtle Hill Drive West,Myrtle Hill Way,-9130486.973779142,3244562.184705847
537,Myrtle Hill Drive West,Oakview Drive,-9130466.82495131,3243282.8512852276
2290,Myrtle Hill Drive West,Pinedale Drive,-9130483.74551391,3244064.47681281
2883,Nancy Boulevard,Rhea Circle,-9123497.890869178,3247691.6458160784
2882,Nancy Boulevard,Sylvia Circle,-9123499.78330052,3247967.227193082
2885,Nancy Boulevard,Terrace Way,-9123499.749904674,3248067.5649111294
6206,Nansemond Avenue,Suffolk Circle,-9118487.623227553,3254017.937267004
583,Nassau Avenue,New Tampa Highway,-9131580.698908135,3253129.9905042313
8454,NE Freight Lead,Sloan Avenue,-9124846.000293521,3254347.081055123
8455,NE Freight Lead,Vitis Subdivision,-9124737.132836534,3254370.710599686
8479,NE Freight Lead,Vitis Subdivision (South Wye),-9124737.132836534,3254370.710599686
5604,Ned Engle Boulevard,Pirates Way,-9116282.050156467,3252787.527592987
5615,Ned Engle Boulevard,Reynolds Road,-9116103.048415272,3252789.797618818
512,Nelms Road East,Nelms Road West,-9129640.166412678,3242663.455658201
5535,Neptune Drive,Skyview Drive,-9117540.850958358,3252255.721448731
8841,Neville Avenue,West Memorial Boulevard,-9125675.277845196,3255890.994924433
6492,New Jersey Oaks Court,New Jersey Road,-9120690.001429256,3252726.9810996694
4190,New Jersey Road,Osban Street,-9120685.069975812,3252143.3600469795
4066,New Jersey Road,Park Drive,-9120672.713512335,3250292.1159932963
4265,New Jersey Road,Phyllis Street,-9120673.49274877,3250491.969096505
4270,New Jersey Road,Pineberry Street,-9120675.273860622,3250632.18325
4254,New Jersey Road,Robertson Street,-9120677.61156993,3250936.3218034757
4192,New Jersey Road,Saint Anthony Street,-9120684.736017343,3252052.8158455095
4269,New Jersey Road,Salesberry Street,-9120676.275736041,3250719.439551127
4063,New Jersey Road,Shelley Place,-9120826.557048611,3249464.112417357
4062,New Jersey Road,Shorewood Drive,-9120817.98544782,3249537.8703956767
4061,New Jersey Road,Shorewood Place,-9120814.311904624,3249699.887190025
6490,New Jersey Road,Skinner Street,-9120689.411435954,3252536.3137468286
4239,New Jersey Road,Sylvester Road,-9120680.01607093,3251322.216855163
4271,New Jersey Road,Tangerine Street,-9120674.383304697,3250544.549234414
3997,New Jersey Road,Turtle Rock Drive,-9121002.586559402,3248795.0386775145
4065,New Jersey Road,Waterford Drive,-9120880.99227961,3249261.5006815763
4055,New Jersey Road,Whitman Drive,-9120908.376874343,3249192.0308941277
4058,New Jersey Road,Williamsburg Square,-9120815.09114106,3249622.9762529368
676,New Tampa Highway,North Galloway Road,-9130347.457061332,3253391.6705303546
1546,New Tampa Highway,South Chestnut Road,-9127551.334091585,3254124.1088410676
1750,New Tampa Highway,South Jackson Avenue,-9127464.772055546,3254140.2906828034
1783,New Tampa Highway,South Wabash Avenue,-9127093.354574513,3254204.021849675
1778,New Tampa Highway,Wabash Avenue,-9127093.354574513,3254204.021849675
3595,New York Avenue,West Belvedere Street,-9123714.40727877,3251952.43607178
5049,Nichols Drive East,Nichols Drive South,-9116565.135621555,3244953.658812348
5051,Nichols Drive East,Nichols Drive West,-9116624.914188111,3245281.744471275
5050,Nichols Drive South,Nichols Drive West,-9116671.000457298,3244965.128442553
2902,Nighthawk Drive,Wren Avenue,-9124261.932194237,3248071.813427413
1369,Nixon Street,Wabash Avenue,-9127102.482772758,3254532.3562466945
1370,Nixon Street,Wabash Avenue,-9127087.254266417,3254539.949199759
1371,Nixon Street,West Chase Street,-9127087.254266417,3254539.949199759
1299,Nobel Court,Noble Avenue,-9126389.303323042,3254653.4908420355
2533,Noble Road,Parker Road,-9125729.067423148,3244888.4963715775
1458,Nokomis Avenue,West Parker Street,-9127297.893006897,3255443.843690824
2401,Noretta Lane,Pipkin Road South,-9127513.518860564,3247147.8113141786
9029,Norman Drive,Robert King High Drive,-9125482.160792567,3257721.6949373255
9027,Norman Drive,Scott Circle,-9125473.923150249,3257540.0280281757
9136,North Amos Avenue,West 10th Street,-9124542.512970783,3256838.1101522045
9130,North Amos Avenue,West 13th Street,-9124546.565000247,3257154.624695355
9123,North Amos Avenue,West 14th Street,-9124546.787639227,3257232.3226393065
9120,North Amos Avenue,West Crawford Street,-9124534.932113457,3257311.5096528176
9103,North Amos Avenue,Whitehurst Street,-9124545.963874996,3257079.7277807384
8784,North Anderson Avenue,West 2nd Street,-9124418.057780074,3256143.2926608888
9168,North Anderson Avenue,West 5th Street,-9124420.840767344,3256369.2179715075
8725,North Anderson Avenue,West Memorial Boulevard,-9124416.376855765,3255903.823509629
3110,North Boger Boulevard,Young Court,-9124002.16816247,3249893.3012088905
8450,North Bonnet Avenue,West Pine Street,-9125045.788388658,3254664.211886021
1277,North Brunnell Parkway,North Lorri Avenue,-9126017.17339727,3255320.242383503
1198,North Brunnell Parkway,West 7th Street,-9126015.047194997,3256545.5709973956
8843,North Brunnell Parkway,West Memorial Boulevard,-9126013.099103907,3255873.398212266
1210,North Brunnell Parkway,West Memorial Boulevard,-9126012.5536384,3255888.232428324
1276,North Brunnell Parkway,West Parker Street,-9126008.590664528,3255394.524124028
5755,North Carroll Road,Sand Mountain Loop Road,-9112905.730000706,3255672.0278572747
1436,North Chestnut Road,South Chestnut Road,-9127552.035404379,3254535.686046186
1153,North Chestnut Road,Trinity Way,-9127558.67004603,3256703.672551968
1159,North Chestnut Road,West 10th Street,-9127558.503066793,3256827.791069878
1439,North Chestnut Road,West Parker Street,-9127556.265545027,3255443.086867473
1430,North Chestnut Road,Yeats Street,-9127555.374989102,3255275.0731287063
5952,North Combee Road,Northport Drive,-9117963.642384391,3257552.1390797067
10315,North Combee Road,Old Combee Road,-9117686.902130278,3261746.998720875
5921,North Combee Road,Park Spur,-9117692.635084054,3259945.5961908526
5948,North Combee Road,Ralph Road,-9117964.310301336,3257775.564690219
5987,North Combee Road,Roxie Avenue,-9117962.996731345,3257038.6652214536
5946,North Combee Road,Saddle Creek Road,-9117964.97821828,3258124.272437709
6170,North Combee Road,South Combee Road,-9117955.371346222,3254553.129668242
6176,North Combee Road,South Combee Road,-9117944.840522395,3254553.154894032
6016,North Combee Road,Tanglewood Street,-9117961.749953046,3256560.456407843
10318,North Combee Road,Tenoroc Mine Road,-9117686.568171807,3261520.6051497674
10313,North Combee Road,Tenoroc Trail,-9117812.848655116,3263449.537292956
5970,North Combee Road,Terry Road,-9117962.974467445,3257320.1386304623
5986,North Combee Road,Thelma Drive,-9117962.751828462,3256947.735118069
6035,North Combee Road,Weber Street,-9117955.516061563,3255435.644773429
5950,North Combee Road,Wilson Boulevard,-9117968.095164021,3258361.711718307
4360,North Cordova Circle,Sanchez Avenue,-9118986.557185289,3251743.608167007
4359,North Cordova Circle,Seneca Avenue,-9119076.948611815,3251742.0949330432
4356,North Cordova Circle,Seneca Avenue,-9119031.418940078,3251743.608167007
4358,North Cordova Circle,West Cordova Circle,-9119251.83153185,3251738.942362827
8441,North Crescent Avenue,West Pine Street,-9124967.53078663,3254664.8425359307
8440,North Crescent Avenue,West Pine Street,-9124962.966687508,3254772.431839732
8443,North Crescent Avenue,West Prospect Street,-9124967.53078663,3254664.8425359307
6320,North Crystal Lake Drive,Pisgah Place,-9118105.875297777,3252531.471115955
6379,North Crystal Lake Drive,Richmond Road,-9119696.66421706,3252211.5838623797
6365,North Crystal Lake Drive,Smithfield Avenue,-9119080.7334745,3252247.146135007
6316,North Crystal Lake Drive,South Combee Road,-9117903.418539872,3252499.111288372
6383,North Crystal Lake Drive,Sunset Avenue,-9119381.07346066,3252245.6328449114
6384,North Crystal Lake Drive,Sunset Avenue,-9119363.484981116,3252246.641704956
6380,North Crystal Lake Drive,Tradewinds Avenue,-9119610.502931185,3252240.9668681812
6321,North Crystal Lake Drive,Waynesville Avenue,-9118105.875297777,3252531.471115955
9947,North Daughtery Road,Pearce Avenue,-9123356.40379638,3264228.7425681115
9944,North Daughtery Road,Shannon Drive,-9123355.624559943,3264090.9120682576
9946,North Daughtery Road,Stanley Avenue,-9123357.516991287,3263692.827096651
9957,North Daughtery Road,West Daughtery Road,-9123356.40379638,3264228.7425681115
9849,North Daughtery Road,Wildwood Avenue,-9123357.294352306,3263427.4015500783
9422,North Drive,West Lane,-9123319.223086454,3257605.25121472
6187,North Eastside Drive,South Eastside Drive,-9118257.247541357,3254551.0737665733
2923,North Faye Circle,Old Highway 37,-9123848.99254314,3247080.8735227543
6747,North Fern Road,South Fern Road,-9121088.937088411,3254546.432222848
7090,North Florence Avenue,West 1st Street,-9123816.242348948,3255997.471287784
7087,North Florence Avenue,West 2nd Street,-9123815.663487596,3256085.430653299
7083,North Florence Avenue,West 4th Street,-9123816.498383775,3256259.156176052
9219,North Florence Avenue,West 5th Street,-9123816.509515727,3256380.8990809764
8720,North Florence Avenue,West Memorial Boulevard,-9123815.11802209,3255909.23498136
7163,North Florence Avenue,West Pear Street,-9123825.64884592,3255453.6445570434
9529,North Florida Avenue,North Post Avenue,-9123088.569101531,3260946.0569629367
9412,North Florida Avenue,Oconee Street,-9123454.364948278,3257949.1604793104
9287,North Florida Avenue,Parkview Place,-9123455.76757386,3256849.690745391
9288,North Florida Avenue,Parkview Place,-9123442.798853183,3256849.400599689
9518,North Florida Avenue,Pegg Street,-9123442.598478101,3259731.345727132
9521,North Florida Avenue,Petteway Drive,-9123404.126462081,3260289.956023574
9452,North Florida Avenue,Pinehurst Street,-9123511.5052429,3258002.5643403935
9471,North Florida Avenue,Pinehurst Street,-9123497.579174604,3258003.2203777945
9450,North Florida Avenue,Pinehurst Street,-9123454.364948278,3258003.409619358
7134,North Florida Avenue,Plum Street,-9123447.374084255,3255647.039674854
7356,North Florida Avenue,South Florida Avenue,-9123436.153079584,3254536.8716568076
9453,North Florida Avenue,Tucker Street,-9123601.907801375,3258230.7537260423
9458,North Florida Avenue,Tucker Street,-9123586.412128257,3258230.7537260423
9520,North Florida Avenue,Union Drive,-9123397.547480177,3260400.441726456
9286,North Florida Avenue,West 10th Street,-9123455.76757386,3256849.690745391
9277,North Florida Avenue,West 14th Street,-9123458.08301927,3257194.2368403957
7112,North Florida Avenue,West 1st Street,-9123471.352302572,3255999.3255808693
7110,North Florida Avenue,West 2nd Street,-9123468.71403064,3256086.187512498
7111,North Florida Avenue,West 3rd Street,-9123462.613722544,3256173.213987733
9251,North Florida Avenue,West 4th Street,-9123461.97920145,3256260.253635965
9257,North Florida Avenue,West 5th Street,-9123461.622979077,3256383.7752088257
9255,North Florida Avenue,West 6th Street,-9123455.845497506,3256478.3976323316
9256,North Florida Avenue,West 7th Street,-9123454.988337426,3256569.715645973
9254,North Florida Avenue,West 8th Street,-9123455.377955643,3256662.472368195
9253,North Florida Avenue,West 9th Street,-9123455.667386321,3256755.5703284414
7323,North Florida Avenue,West Bay Street,-9123451.225738637,3254882.254533183
9527,North Florida Avenue,West Collins Street,-9123392.070561228,3260519.559345781
9270,North Florida Avenue,West Crawford Street,-9123457.415102324,3257311.4591909763
9522,North Florida Avenue,West Crescent Drive,-9123411.551472118,3260177.313521695
7363,North Florida Avenue,West Main Street,-9123436.153079584,3254536.8716568076
7102,North Florida Avenue,West Memorial Boulevard,-9123470.89589266,3255912.2497649156
7094,North Florida Avenue,West Memorial Boulevard,-9123470.662121728,3255896.7091304995
7130,North Florida Avenue,West Memorial Boulevard,-9123448.732182043,3255912.4389772955
7184,North Florida Avenue,West Parker Street,-9123462.747305933,3255411.7544177747
7289,North Florida Avenue,West Peachtree Street,-9123453.908538366,3255100.805221366
7344,North Florida Avenue,West Pine Street,-9123443.745068856,3254764.220715074
9526,North Florida Avenue,West Robson Street,-9123451.025363553,3259597.80050916
9436,North Florida Avenue,West Valencia Street,-9123457.35944258,3257427.572385127
9284,North Florida Avenue,Whitehurst Street,-9123457.047748007,3257078.17610573
9927,North Fork Drive,North Fork Place,-9122606.444386905,3264307.2510444866
9928,North Fork Place,Odom Road,-9122700.064078663,3264306.8723851475
919,North Galloway Road,Oak tree Lane,-9128946.979943508,3259413.584965138
10561,North Galloway Road,Old Kathleen Road,-9128934.73479952,3261151.4933129093
918,North Galloway Road,Ray Road,-9128947.313901981,3259706.8169149407
10609,North Galloway Road,Spivey Road,-9128951.766681613,3262830.6863728007
10074,North Galloway Road,St. Petersburg Lateral,-9128947.03534622,3262388.85222572
10386,North Galloway Road,St. Petersburg Lateral Loop,-9128936.62877895,3257988.3329009856
697,North Galloway Road,Stephens Avenue,-9130320.662459897,3254008.0996008455
921,North Galloway Road,Stonewood Circle,-9128946.979943508,3259996.3960026912
800,North Galloway Road,Sutton Road,-9129846.107470645,3256362.5322438343
801,North Galloway Road,Sutton Road,-9129681.577263253,3256363.16297272
766,North Galloway Road,Swindell Road,-9130308.973913364,3255440.1857116823
797,North Galloway Road,Swindell Road,-9130302.060972985,3255899.6608405365
10555,North Galloway Road,Vitis Subdivision,-9128936.905529592,3261082.5935509303
877,North Galloway Road,West 10th Street,-9128927.732803551,3256829.140876044
881,North Galloway Road,West Bella Vista Street,-9128934.846119013,3257756.451626924
883,North Galloway Road,Wire Grass Road,-9128942.86112235,3258670.313301912
6878,North Gary Road,Shore Acres Drive,-9121097.976231065,3255486.8817815813
6879,North Gary Road,Tenoroc Trail,-9121098.176606147,3255471.593909553
6887,North Gary Road,Tenoroc Trail,-9121097.976231065,3255486.8817815813
6667,North Gary Road,Tyler Avenue,-9121428.12757686,3254552.3224430094
7002,North Gilmore Avenue,North Terrace Circle,-9122757.838894384,3255648.944375679
9361,North Gilmore Avenue,Parkview Place,-9122769.193482444,3256847.066819271
10036,North Grace Street,North Orange Avenue,-9125728.399506202,3263014.064950427
1246,North Grady Avenue,West Memorial Boulevard,-9126599.496785559,3255868.7183736623
1260,North Grady Avenue,West Parker Street,-9126595.311172703,3255446.896212105
1265,North Grady Avenue,West Parker Street,-9126589.121809017,3255391.4968418838
7620,North Ingraham Avenue,South Ingraham Avenue,-9122067.379752738,3254542.9384532105
6975,North Ingraham Avenue,Tenoroc Trail,-9122070.99763619,3255460.8722274043
1740,North Junior Avenue,Old Tampa Highway,-9127288.764808651,3253782.844222059
7208,North Kentucky Avenue,Plum Street,-9123216.775759077,3255645.8918089224
7469,North Kentucky Avenue,South Kentucky Avenue,-9123208.493588964,3254540.11316723
9108,North Kettles Avenue,West 10th Street,-9124138.645858184,3256840.6331564127
8775,North Kettles Avenue,West 2nd Street,-9124129.295020957,3256142.5357985017
8768,North Kettles Avenue,West 3rd Street,-9124129.295020957,3256228.818382616
8767,North Kettles Avenue,West 4th Street,-9124129.406340448,3256315.3538064123
9225,North Kettles Avenue,West 5th Street,-9124129.406340448,3256371.488596751
9184,North Kettles Avenue,West 6th Street,-9124132.300647208,3256462.1877715434
9217,North Kettles Avenue,West 7th Street,-9124134.081759062,3256560.204112613
9198,North Kettles Avenue,West 8th Street,-9124133.302522626,3256652.1660343893
9183,North Kettles Avenue,West 9th Street,-9124133.859120078,3256744.254729227
8728,North Kettles Avenue,West Memorial Boulevard,-9124129.762562819,3255906.15712771
